id,display_name,works_api_url,h_index,works_count,country_code,cited_by_count
https://openalex.org/A5046879461,Jevin D. West,https://api.openalex.org/works?filter=author.id:A5046879461,24,133,US,3813
https://openalex.org/A5037506201,Linda Steg,https://api.openalex.org/works?filter=author.id:A5037506201,77,474,NL,32625
https://openalex.org/A5027036879,Sharad Goel,https://api.openalex.org/works?filter=author.id:A5027036879,37,176,US,7270
https://openalex.org/A5014931127,Molly J. Crockett,https://api.openalex.org/works?filter=author.id:A5014931127,39,184,US,9959
https://openalex.org/A5039529252,Stefan Gößling,https://api.openalex.org/works?filter=author.id:A5039529252,68,374,SE,17885
https://openalex.org/A5037130457,Joanna J. Bryson,https://api.openalex.org/works?filter=author.id:A5037130457,21,90,DE,3284
https://openalex.org/A5033639139,Tim Althoff,https://api.openalex.org/works?filter=author.id:A5033639139,24,118,US,2598
https://openalex.org/A5005475843,Lauren J. N. Brent,https://api.openalex.org/works?filter=author.id:A5005475843,27,122,GB,3589
https://openalex.org/A5088539840,Esteban Moro,https://api.openalex.org/works?filter=author.id:A5088539840,34,159,US,5036
https://openalex.org/A5031780796,Jonas L. Juul,https://api.openalex.org/works?filter=author.id:A5031780796,5,23,US,113
https://openalex.org/A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,97,581,US,63501
https://openalex.org/A5056247832,Chloe Ahn,https://api.openalex.org/works?filter=author.id:A5056247832,1,4,US,5
https://openalex.org/A5040523461,Xinyi Wang,https://api.openalex.org/works?filter=author.id:A5040523461,57,1772,CN,18194
https://openalex.org/A5052040863,Giuseppe Russo,https://api.openalex.org/works?filter=author.id:A5052040863,30,289,IT,7572
https://openalex.org/A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,CH,163
https://openalex.org/A5000836300,Antônio H. Ribeiro,https://api.openalex.org/works?filter=author.id:A5000836300,10,67,SE,17998
https://openalex.org/A5064475993,Giona Casiraghi,https://api.openalex.org/works?filter=author.id:A5064475993,6,45,CH,115
https://openalex.org/A5031514121,Almog Simchon,https://api.openalex.org/works?filter=author.id:A5031514121,6,30,IL,141
https://openalex.org/A5034438905,Matt Sutton,https://api.openalex.org/works?filter=author.id:A5034438905,42,246,GB,7113
https://openalex.org/A5005687694,M. C. Edwards,https://api.openalex.org/works?filter=author.id:A5005687694,31,102,FR,17539
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,71,539,AU,20073
https://openalex.org/A5077230992,Alessandra Pera,https://api.openalex.org/works?filter=author.id:A5077230992,2,38,DK,20
https://openalex.org/A5083719453,Manuel Vimercati,https://api.openalex.org/works?filter=author.id:A5083719453,2,5,IT,23
https://openalex.org/A5065845420,Matteo Palmonari,https://api.openalex.org/works?filter=author.id:A5065845420,17,147,IT,1039
https://openalex.org/A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,1,2,US,26
https://openalex.org/A5064296964,Abdullah Almaatouq,https://api.openalex.org/works?filter=author.id:A5064296964,10,47,US,526
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,61,310,US,20420
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,57,200,US,76312
https://openalex.org/A5068037012,Sara Venturini,https://api.openalex.org/works?filter=author.id:A5068037012,16,78,GB,1092
https://openalex.org/A5041393905,Satyaki Sikdar,https://api.openalex.org/works?filter=author.id:A5041393905,4,21,US,32
https://openalex.org/A5040000503,Francesco Rinaldi,https://api.openalex.org/works?filter=author.id:A5040000503,19,142,IT,1103
https://openalex.org/A5043752696,Francesco Tudisco,https://api.openalex.org/works?filter=author.id:A5043752696,13,118,GB,513
https://openalex.org/A5053938061,Santo Fortunato,https://api.openalex.org/works?filter=author.id:A5053938061,52,178,US,31173
https://openalex.org/A5026546328,Isabella Loaiza Saa,https://api.openalex.org/works?filter=author.id:A5026546328,2,5,US,57
https://openalex.org/A5077221703,Toshikazu Yabe,https://api.openalex.org/works?filter=author.id:A5077221703,37,265,JP,4332
https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,88,591,US,42974
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,DK,6811
https://openalex.org/A5070463669,Laura Alessandretti,https://api.openalex.org/works?filter=author.id:A5070463669,15,56,DK,1133
https://openalex.org/A5064171835,Mathias Wullum Nielsen,https://api.openalex.org/works?filter=author.id:A5064171835,19,58,DK,1839
https://openalex.org/A5007709761,Rubén Rodríguez Casañ,https://api.openalex.org/works?filter=author.id:A5007709761,0,1,ES,0
https://openalex.org/A5006126497,Antonio Ariño Villarroya,https://api.openalex.org/works?filter=author.id:A5006126497,6,141,ES,176
https://openalex.org/A5014435955,Sunny Rai,https://api.openalex.org/works?filter=author.id:A5014435955,13,65,US,625
https://openalex.org/A5039937997,A. Nicholas,https://api.openalex.org/works?filter=author.id:A5039937997,12,218,ZA,433
https://openalex.org/A5029821479,Salvatore Giorgi,https://api.openalex.org/works?filter=author.id:A5029821479,16,103,US,1004
https://openalex.org/A5076193392,Brenda Curtis,https://api.openalex.org/works?filter=author.id:A5076193392,19,108,US,1317
https://openalex.org/A5044944954,Lyle H. Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,65,525,US,18608
https://openalex.org/A5010646067,Sharath Chandra Guntuku,https://api.openalex.org/works?filter=author.id:A5010646067,26,143,US,2258
https://openalex.org/A5087471530,Allison Koenecke,https://api.openalex.org/works?filter=author.id:A5087471530,5,32,US,452
https://openalex.org/A5068713525,Eric Giannella,https://api.openalex.org/works?filter=author.id:A5068713525,7,19,US,213
https://openalex.org/A5014466973,Robb Willer,https://api.openalex.org/works?filter=author.id:A5014466973,41,144,US,10039
https://openalex.org/A5076651767,Ziv Epstein,https://api.openalex.org/works?filter=author.id:A5076651767,12,56,US,764
https://openalex.org/A5022754313,Hause Lin,https://api.openalex.org/works?filter=author.id:A5022754313,11,61,US,684
https://openalex.org/A5047413956,Levin Brinkmann,https://api.openalex.org/works?filter=author.id:A5047413956,3,7,DE,60
https://openalex.org/A5014395817,Bramantyo Ibrahim Supriyatno,https://api.openalex.org/works?filter=author.id:A5014395817,1,1,US,5
https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,39,303,DE,8505
https://openalex.org/A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,2,19,GB,22
https://openalex.org/A5059033705,Vincenzo Nicosia,https://api.openalex.org/works?filter=author.id:A5059033705,32,171,GB,5060
https://openalex.org/A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,1,1,DK,6
https://openalex.org/A5036998377,Michele Coscia,https://api.openalex.org/works?filter=author.id:A5036998377,19,97,DK,2192
https://openalex.org/A5081788625,Tianyuan Hu,https://api.openalex.org/works?filter=author.id:A5081788625,22,126,CN,2123
https://openalex.org/A5092356216,Yara Kyrychenko,https://api.openalex.org/works?filter=author.id:A5092356216,1,2,GB,13
https://openalex.org/A5073961643,Sander van der Linden,https://api.openalex.org/works?filter=author.id:A5073961643,38,196,GB,9524
https://openalex.org/A5048293280,Jon Roozenbeek,https://api.openalex.org/works?filter=author.id:A5048293280,19,71,AU,2734
https://openalex.org/A5018195808,Nikolaos Nakis,https://api.openalex.org/works?filter=author.id:A5018195808,1,8,DK,4
https://openalex.org/A5086636153,Abdulkadir Çelikkanat,https://api.openalex.org/works?filter=author.id:A5086636153,3,32,DK,22
https://openalex.org/A5070569889,Louis Boucherie,https://api.openalex.org/works?filter=author.id:A5070569889,0,4,DE,0
https://openalex.org/A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,25,180,DK,3256
https://openalex.org/A5002012048,Corrado Monti,https://api.openalex.org/works?filter=author.id:A5002012048,8,48,IT,163
https://openalex.org/A5043431197,Jacopo D'Ignazi,https://api.openalex.org/works?filter=author.id:A5043431197,1,2,IT,1
https://openalex.org/A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,19,88,IT,2031
https://openalex.org/A5041680508,Gianmarco De Francisci Morales,https://api.openalex.org/works?filter=author.id:A5041680508,22,162,IT,2526
https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,14,48,US,815
https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,21,125,US,4289
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,57,200,US,76312
https://openalex.org/A5066716873,Li Zhang,https://api.openalex.org/works?filter=author.id:A5066716873,241,31979,CN,635664
https://openalex.org/A5049690420,Isabelle Lorge,https://api.openalex.org/works?filter=author.id:A5049690420,2,8,GB,25
https://openalex.org/A5049920688,Janet B. Pierrehumbert,https://api.openalex.org/works?filter=author.id:A5049920688,38,154,GB,9189
https://openalex.org/A5059203487,Xiaoli Dong,https://api.openalex.org/works?filter=author.id:A5059203487,54,368,CN,11018
https://openalex.org/A5073082116,Melanie Oyarzún,https://api.openalex.org/works?filter=author.id:A5073082116,2,5,MX,13
https://openalex.org/A5002723139,Carlos Rodríguez-Sickert,https://api.openalex.org/works?filter=author.id:A5002723139,10,56,CL,1075
https://openalex.org/A5077221703,Toshikazu Yabe,https://api.openalex.org/works?filter=author.id:A5077221703,37,265,JP,4332
https://openalex.org/A5054308726,Bernardo García Bulle Bueno,https://api.openalex.org/works?filter=author.id:A5054308726,2,13,US,16
https://openalex.org/A5012787401,Morgan R. Frank,https://api.openalex.org/works?filter=author.id:A5012787401,15,54,US,1902
https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,88,591,US,42974
https://openalex.org/A5070909977,Edwin de Jonge,https://api.openalex.org/works?filter=author.id:A5070909977,5,37,NL,147
https://openalex.org/A5047436850,Marjolijn Das,https://api.openalex.org/works?filter=author.id:A5047436850,12,32,NL,856
https://openalex.org/A5000836300,Antônio H. Ribeiro,https://api.openalex.org/works?filter=author.id:A5000836300,10,67,SE,17998
https://openalex.org/A5047584056,Veniamin Veselovsky,https://api.openalex.org/works?filter=author.id:A5047584056,2,13,CH,11
https://openalex.org/A5064290037,Robert West,https://api.openalex.org/works?filter=author.id:A5064290037,77,549,GB,27451
https://openalex.org/A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,10,40,US,267
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,57,200,US,76312
https://openalex.org/A5093039163,Josep Perelló,https://api.openalex.org/works?filter=author.id:A5093039163,23,198,ES,1761
https://openalex.org/A5049445164,Miquel Montero,https://api.openalex.org/works?filter=author.id:A5049445164,15,123,ES,940
https://openalex.org/A5082912147,Jamell Dacon,https://api.openalex.org/works?filter=author.id:A5082912147,3,12,US,64
https://openalex.org/A5040639891,Jiliang Tang,https://api.openalex.org/works?filter=author.id:A5040639891,60,420,US,16827
https://openalex.org/A5023349445,Minsu Park,https://api.openalex.org/works?filter=author.id:A5023349445,26,492,KR,3047
https://openalex.org/A5053397364,Chao Yu,https://api.openalex.org/works?filter=author.id:A5053397364,57,563,CN,14794
https://openalex.org/A5017534073,Michael W. Macy,https://api.openalex.org/works?filter=author.id:A5017534073,38,191,US,13580
https://openalex.org/A5074267583,Kat Albrecht,https://api.openalex.org/works?filter=author.id:A5074267583,2,18,SI,21
https://openalex.org/A5037220308,Agnieszka Faleńska,https://api.openalex.org/works?filter=author.id:A5037220308,7,24,DE,109
https://openalex.org/A5028201055,Wolff‐Michael Roth,https://api.openalex.org/works?filter=author.id:A5028201055,70,1227,CA,18831
https://openalex.org/A5054478253,Alexandra Segerberg,https://api.openalex.org/works?filter=author.id:A5054478253,11,33,SE,4569
https://openalex.org/A5018392096,Matteo Magnani,https://api.openalex.org/works?filter=author.id:A5018392096,26,185,SE,2249
https://openalex.org/A5071797963,Damian Trilling,https://api.openalex.org/works?filter=author.id:A5071797963,17,102,NL,1675
https://openalex.org/A5093842223,Rupert Kiddle,https://api.openalex.org/works?filter=author.id:A5093842223,0,0,NL,0
https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,8,30,NL,238
https://openalex.org/A5074750047,Zhenqiang Ma,https://api.openalex.org/works?filter=author.id:A5074750047,71,1219,CN,21733
https://openalex.org/A5051692037,Mónika Simon,https://api.openalex.org/works?filter=author.id:A5051692037,3,13,NL,38
https://openalex.org/A5070414079,Susan Vermeer,https://api.openalex.org/works?filter=author.id:A5070414079,6,18,NL,184
https://openalex.org/A5058382953,Kasper Welbers,https://api.openalex.org/works?filter=author.id:A5058382953,12,51,NL,1085
https://openalex.org/A5047289699,Mark Boukes,https://api.openalex.org/works?filter=author.id:A5047289699,18,66,NL,1098
https://openalex.org/A5039712245,Sanjay Kairam,https://api.openalex.org/works?filter=author.id:A5039712245,12,21,US,794
https://openalex.org/A5024554574,Sukankana Chakraborty,https://api.openalex.org/works?filter=author.id:A5024554574,2,6,GB,11
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5038233956,Helen Margetts,https://api.openalex.org/works?filter=author.id:A5038233956,36,244,US,6005
https://openalex.org/A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,8,16,US,17401
https://openalex.org/A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,17,90,DE,829
https://openalex.org/A5076505031,Heidi Schulze,https://api.openalex.org/works?filter=author.id:A5076505031,4,8,DE,110
https://openalex.org/A5070117669,Judith Möller,https://api.openalex.org/works?filter=author.id:A5070117669,19,62,DE,1558
https://openalex.org/A5008238372,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5008238372,18,45,DE,2259
https://openalex.org/A5033485181,Ardon Z. Shorr,https://api.openalex.org/works?filter=author.id:A5033485181,2,5,US,42
https://openalex.org/A5081345346,Simon Martin Breum,https://api.openalex.org/works?filter=author.id:A5081345346,0,3,DK,0
https://openalex.org/A5034939798,Bojan Kostić,https://api.openalex.org/works?filter=author.id:A5034939798,6,27,RS,89
https://openalex.org/A5054586972,Michael Szell,https://api.openalex.org/works?filter=author.id:A5054586972,21,65,IT,2960
https://openalex.org/A5090329397,Zhuangyuan Fan,https://api.openalex.org/works?filter=author.id:A5090329397,5,12,HK,127
https://openalex.org/A5066649557,Becky P.Y. Loo,https://api.openalex.org/works?filter=author.id:A5066649557,33,257,HK,3890
https://openalex.org/A5020203744,Tian Wen,https://api.openalex.org/works?filter=author.id:A5020203744,47,541,CN,6639
https://openalex.org/A5036858935,Feiyang Zhang,https://api.openalex.org/works?filter=author.id:A5036858935,15,99,CN,841
https://openalex.org/A5034468528,Massimiliano Di Luca,https://api.openalex.org/works?filter=author.id:A5034468528,21,163,RO,1705
https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,39,312,IT,5331
https://openalex.org/A5033797206,Antonio Bucchiarone,https://api.openalex.org/works?filter=author.id:A5033797206,21,184,IT,1414
https://openalex.org/A5063995659,Annapaola Marconi,https://api.openalex.org/works?filter=author.id:A5063995659,18,121,IT,1104
https://openalex.org/A5017040952,Simone Centellegher,https://api.openalex.org/works?filter=author.id:A5017040952,5,23,IT,96
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,DK,6811
https://openalex.org/A5002607503,Surendra Hazarie,https://api.openalex.org/works?filter=author.id:A5002607503,5,12,US,235
https://openalex.org/A5068497573,Hugo Barbosa,https://api.openalex.org/works?filter=author.id:A5068497573,9,41,GB,1030
https://openalex.org/A5011035455,Adam Frank,https://api.openalex.org/works?filter=author.id:A5011035455,51,555,US,8127
https://openalex.org/A5068151130,Ronaldo Menezes,https://api.openalex.org/works?filter=author.id:A5068151130,17,245,BR,1670
https://openalex.org/A5052965447,Gourab Ghoshal,https://api.openalex.org/works?filter=author.id:A5052965447,22,93,US,3084
https://openalex.org/A5023504999,Henrik Wolf,https://api.openalex.org/works?filter=author.id:A5023504999,2,7,DE,28
https://openalex.org/A5070868747,Ane Rahbek Vierø,https://api.openalex.org/works?filter=author.id:A5070868747,0,5,DK,0
https://openalex.org/A5054586972,Michael Szell,https://api.openalex.org/works?filter=author.id:A5054586972,21,65,IT,2960
https://openalex.org/A5068563745,Nicole Nisbett,https://api.openalex.org/works?filter=author.id:A5068563745,1,7,GB,6
https://openalex.org/A5085962760,Viktoria Spaiser,https://api.openalex.org/works?filter=author.id:A5085962760,9,45,GB,753
https://openalex.org/A5085139454,Nick Obradovich,https://api.openalex.org/works?filter=author.id:A5085139454,22,84,US,3496
https://openalex.org/A5007784163,Hendrik Meyer-Lueckel,https://api.openalex.org/works?filter=author.id:A5007784163,41,189,CH,5193
https://openalex.org/A5013277169,Patrick Zerrer,https://api.openalex.org/works?filter=author.id:A5013277169,4,7,DE,358
https://openalex.org/A5085884601,Max Falkenberg,https://api.openalex.org/works?filter=author.id:A5085884601,5,29,GB,126
https://openalex.org/A5068182184,Andrea Baronchelli,https://api.openalex.org/works?filter=author.id:A5068182184,40,242,GB,5714
https://openalex.org/A5087415711,Giorgio Tripodi,https://api.openalex.org/works?filter=author.id:A5087415711,2,2,IT,12
https://openalex.org/A5054964418,Francesco Lamperti,https://api.openalex.org/works?filter=author.id:A5054964418,17,92,IT,1332
https://openalex.org/A5016553781,Andrea Mina,https://api.openalex.org/works?filter=author.id:A5016553781,16,95,GB,1674
https://openalex.org/A5016268748,Fabrizio Lillo,https://api.openalex.org/works?filter=author.id:A5016268748,43,471,IT,7694
https://openalex.org/A5016180375,Roberto Mavilia,https://api.openalex.org/works?filter=author.id:A5016180375,8,29,IT,215
https://openalex.org/A5015561999,Francesca Chiaromonte,https://api.openalex.org/works?filter=author.id:A5015561999,41,176,IT,14126
https://openalex.org/A5090619642,Kristoffer Lind Glavind,https://api.openalex.org/works?filter=author.id:A5090619642,1,2,DK,9
https://openalex.org/A5047404909,Aaron J. Schwartz,https://api.openalex.org/works?filter=author.id:A5047404909,8,23,US,715
https://openalex.org/A5002034958,Christopher M. Danforth,https://api.openalex.org/works?filter=author.id:A5002034958,30,196,US,4741
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,DK,6811
https://openalex.org/A5058732791,Andreas Bjerre-Nielsen,https://api.openalex.org/works?filter=author.id:A5058732791,6,29,DK,220
https://openalex.org/A5044719894,Michele Tizzani,https://api.openalex.org/works?filter=author.id:A5044719894,5,19,IT,200
https://openalex.org/A5020744129,Daniela Paolotti,https://api.openalex.org/works?filter=author.id:A5020744129,23,136,US,1759
https://openalex.org/A5054638811,Pietro Coletti,https://api.openalex.org/works?filter=author.id:A5054638811,14,65,BE,959
https://openalex.org/A5001710037,Alessandro De Gaetano,https://api.openalex.org/works?filter=author.id:A5001710037,1,5,IT,5
https://openalex.org/A5053987970,Christopher I Jarvis,https://api.openalex.org/works?filter=author.id:A5053987970,31,81,GB,13448
https://openalex.org/A5070972999,Amy Gimma,https://api.openalex.org/works?filter=author.id:A5070972999,29,89,GB,14291
https://openalex.org/A5049145809,Kerry L. M. Wong,https://api.openalex.org/works?filter=author.id:A5049145809,22,83,GB,3753
https://openalex.org/A5009631424,W. John Edmunds,https://api.openalex.org/works?filter=author.id:A5009631424,73,221,GB,22287
https://openalex.org/A5059507519,Philippe Beutels,https://api.openalex.org/works?filter=author.id:A5059507519,47,271,BE,9662
https://openalex.org/A5042663607,Niel Hens,https://api.openalex.org/works?filter=author.id:A5042663607,51,386,BE,11953
https://openalex.org/A5084303908,Júlia Koltai,https://api.openalex.org/works?filter=author.id:A5084303908,7,48,HU,190
https://openalex.org/A5074354806,Ádám Stefkovics,https://api.openalex.org/works?filter=author.id:A5074354806,2,23,HU,22
https://openalex.org/A5061454360,Anna Sára Ligeti,https://api.openalex.org/works?filter=author.id:A5061454360,1,8,HU,12
https://openalex.org/A5053311835,Marcin Waniek,https://api.openalex.org/works?filter=author.id:A5053311835,7,47,PL,265
https://openalex.org/A5079517520,Petter Holme,https://api.openalex.org/works?filter=author.id:A5079517520,49,257,JP,13346
https://openalex.org/A5077531047,Katayoun Farrahi,https://api.openalex.org/works?filter=author.id:A5077531047,16,62,GB,1050
https://openalex.org/A5083517347,Rémi Emonet,https://api.openalex.org/works?filter=author.id:A5083517347,15,113,FR,862
https://openalex.org/A5017095669,Manuel Cebrián,https://api.openalex.org/works?filter=author.id:A5017095669,36,215,ES,4830
https://openalex.org/A5007282319,Talal Rahwan,https://api.openalex.org/works?filter=author.id:A5007282319,22,140,AE,2167
https://openalex.org/A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,19,88,IT,2031
https://openalex.org/A5059787882,Michele Tizzoni,https://api.openalex.org/works?filter=author.id:A5059787882,26,100,IT,3302
https://openalex.org/A5001710037,Alessandro De Gaetano,https://api.openalex.org/works?filter=author.id:A5001710037,1,5,IT,5
https://openalex.org/A5020744129,Daniela Paolotti,https://api.openalex.org/works?filter=author.id:A5020744129,23,136,US,1759
https://openalex.org/A5072696264,Ida Perrotta,https://api.openalex.org/works?filter=author.id:A5072696264,27,151,IT,10930
https://openalex.org/A5031799782,Nicola Perra,https://api.openalex.org/works?filter=author.id:A5031799782,35,133,GB,5924
https://openalex.org/A5069579180,Nicolò Gozzi,https://api.openalex.org/works?filter=author.id:A5069579180,10,25,GB,358
https://openalex.org/A5070491108,Paolo Bajardi,https://api.openalex.org/works?filter=author.id:A5070491108,18,53,IT,2323
https://openalex.org/A5031207136,Ryota Kobayashi,https://api.openalex.org/works?filter=author.id:A5031207136,23,366,JP,2344
https://openalex.org/A5023818555,Yuka Takedomi,https://api.openalex.org/works?filter=author.id:A5023818555,1,3,JP,6
https://openalex.org/A5061006605,Yasuo Nakayama,https://api.openalex.org/works?filter=author.id:A5061006605,25,138,JP,2599
https://openalex.org/A5076101253,Takeaki Uno,https://api.openalex.org/works?filter=author.id:A5076101253,27,311,JP,3328
https://openalex.org/A5072516978,Takako Hashimoto,https://api.openalex.org/works?filter=author.id:A5072516978,30,240,JP,7338
https://openalex.org/A5011169770,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5011169770,34,209,JP,4534
https://openalex.org/A5045641554,Naoki Yoshinaga,https://api.openalex.org/works?filter=author.id:A5045641554,18,71,JP,1060
https://openalex.org/A5056438865,Masaru Kitsuregawa,https://api.openalex.org/works?filter=author.id:A5056438865,31,666,JP,4781
https://openalex.org/A5032045555,Luis E. C. Rocha,https://api.openalex.org/works?filter=author.id:A5032045555,24,106,BE,2382
https://openalex.org/A5006344168,Katherine Spoon,https://api.openalex.org/works?filter=author.id:A5006344168,7,14,US,145
https://openalex.org/A5029529751,Isabelle Langrock,https://api.openalex.org/works?filter=author.id:A5029529751,1,4,FR,3
https://openalex.org/A5013000439,Jack LaViolette,https://api.openalex.org/works?filter=author.id:A5013000439,2,16,US,28
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5031039880,Kristina Gligorić,https://api.openalex.org/works?filter=author.id:A5031039880,6,40,US,301
https://openalex.org/A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,5,37,US,96
https://openalex.org/A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,25,70,US,6155
https://openalex.org/A5064290037,Robert West,https://api.openalex.org/works?filter=author.id:A5064290037,77,549,GB,27451
https://openalex.org/A5047810054,Renzhe Yu,https://api.openalex.org/works?filter=author.id:A5047810054,7,29,US,333
https://openalex.org/A5047948208,Sky CH-Wang,https://api.openalex.org/works?filter=author.id:A5047948208,1,15,US,5
https://openalex.org/A5055838753,Chao Wang,https://api.openalex.org/works?filter=author.id:A5055838753,176,14643,CN,251891
https://openalex.org/A5078949281,Wen Zhang,https://api.openalex.org/works?filter=author.id:A5078949281,126,6152,CN,105046
https://openalex.org/A5078468507,NaLette Brodnax,https://api.openalex.org/works?filter=author.id:A5078468507,2,3,US,6
https://openalex.org/A5052572849,K. Zhu,https://api.openalex.org/works?filter=author.id:A5052572849,54,1023,CN,13213
https://openalex.org/A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,6,34,US,344
https://openalex.org/A5035808622,Pascal Van Hentenryck,https://api.openalex.org/works?filter=author.id:A5035808622,48,773,US,11233
https://openalex.org/A5046533977,Mariana Petaccia de Macedo,https://api.openalex.org/works?filter=author.id:A5046533977,14,45,BR,5074
https://openalex.org/A5064297795,César A. Hidalgo,https://api.openalex.org/works?filter=author.id:A5064297795,38,231,FR,16574
https://openalex.org/A5073688320,Juniper Lovato,https://api.openalex.org/works?filter=author.id:A5073688320,2,7,US,4
https://openalex.org/A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,26,176,US,2392
https://openalex.org/A5026024797,Jonathan St-Onge,https://api.openalex.org/works?filter=author.id:A5026024797,3,9,CA,20
https://openalex.org/A5021330226,Randall Harp,https://api.openalex.org/works?filter=author.id:A5021330226,2,15,US,12
https://openalex.org/A5081370995,Marta López,https://api.openalex.org/works?filter=author.id:A5081370995,27,195,MX,2229
https://openalex.org/A5000747784,Ijaz Ul Haq,https://api.openalex.org/works?filter=author.id:A5000747784,19,60,PK,1192
https://openalex.org/A5071230789,Jeremiah Onaolapo,https://api.openalex.org/works?filter=author.id:A5071230789,5,31,US,239
https://openalex.org/A5072486839,Guanyu Song,https://api.openalex.org/works?filter=author.id:A5072486839,35,330,CN,4740
https://openalex.org/A5052947335,Kateryna Kasianenko,https://api.openalex.org/works?filter=author.id:A5052947335,0,2,AU,0
https://openalex.org/A5077517761,Shima Saniei,https://api.openalex.org/works?filter=author.id:A5077517761,1,3,AU,7
https://openalex.org/A5037441540,Uttama Barua,https://api.openalex.org/works?filter=author.id:A5037441540,8,17,BD,193
https://openalex.org/A5072883637,George Gyamfi,https://api.openalex.org/works?filter=author.id:A5072883637,4,12,AU,51
https://openalex.org/A5014437029,Jana Lasser,https://api.openalex.org/works?filter=author.id:A5014437029,8,103,AT,437
https://openalex.org/A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,5,24,DE,85
https://openalex.org/A5043560449,Fabio Carella,https://api.openalex.org/works?filter=author.id:A5043560449,0,9,IT,1
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN,472587
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,71,539,AU,20073
https://openalex.org/A5084607886,Ruth E. Appel,https://api.openalex.org/works?filter=author.id:A5084607886,2,11,US,53
https://openalex.org/A5077795637,Jennifer Pan,https://api.openalex.org/works?filter=author.id:A5077795637,20,70,US,3753
https://openalex.org/A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,28,82,US,6923
https://openalex.org/A5003963130,Bao-Tran Truong,https://api.openalex.org/works?filter=author.id:A5003963130,6,8,US,213
https://openalex.org/A5074814445,Xiaodan Lou,https://api.openalex.org/works?filter=author.id:A5074814445,2,2,CN,90
https://openalex.org/A5011228873,Alessandro Flammini,https://api.openalex.org/works?filter=author.id:A5011228873,57,216,IT,14480
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,64,341,US,18425
https://openalex.org/A5035084501,Jason C. Coronel,https://api.openalex.org/works?filter=author.id:A5035084501,7,26,US,155
